siteID,domainID,collectDate,year,month,DOC_mgL,TDN_mgL,nitrate_mgL,TDP_mgL,TPC_mgL,TPN_mgL,TPP_mgL,TP_mgL,d13C_perMill,d15N_perMill,DOC_to_TDN_mgL,DOC_to_nitrate_mgL,DOC_to_TDP_mgL,TDN_to_TDP_mgL,TPC_to_TPN_mgL,TPC_to_TPP_mgL,TPN_to_TPP_mgL,DOC_mmolL,TDN_mmolL,TDP_mmolL,TPC_mmolL,TPN_mmolL,TPP_mmolL,DOC_to_TDN_mw,DOC_to_TDP_mw,TDN_to_TDP_mw,TPC_to_TPN_mw,TPC_to_TPP_mw,TPN_to_TPP_mw
POSE,D02,2017-05-09T13:22:00Z,2017,05,1.328,0.4246,0.39,0.0255,1.0334700000000001,0.07139,0.0055,0.031,-28.04,5.93,3.127649552520019,3.405128205128205,52.078431372549026,16.650980392156864,14.476397254517442,187.9036363636364,12.98,0.11056531512779953,0.030313414721210824,8.23271130625686e-4,0.08604362667554744,0.005096737345612908,1.7756828307612837e-4,3.647405485150937,134.30000277523385,36.820694414697414,16.882099437517763,484.5664168451648,28.702971371457128
KING,D06,2017-05-09T14:05:00Z,2017,05,1.002,0.07071067811865475,0.03535533905932737,0.0215,0.1063,0.0127,0.0065,0.028,-26.96,7.89,14.170419894978412,28.34083978995683,46.6046511627907,3.2888687497048723,8.370078740157481,16.353846153846156,1.9538461538461538,0.08342352843227042,0.005048238603459324,6.941305611157744e-4,0.00885022063108817,9.066895123866638e-4,2.0985342545360624e-4,16.525274454163903,120.18420324005322,7.272750814118564,9.761026801547402,42.17334366574231,4.320584762563773
MAYF,D08,2017-05-09T14:46:00Z,2017,05,2.132,0.10780000000000001,0.03535533905932737,0.0115,2.1501300000000003,0.13566,0.00149999999999999,0.013,-28.63,7.6,19.777365491651206,60.30206629958879,185.3913043478261,9.373913043478261,15.849402919062364,1433.4200000000096,90.4400000000006,0.1775039547081842,0.0076961519240379824,3.712791373409957e-4,0.179013404379319,0.009685157421289356,4.842771356621651e-5,23.063987881238734,478.08760809837366,20.72874866914369,18.483272557431235,3696.5074581633758,199.99204397801233
LEWI,D02,2017-05-10T09:13:00Z,2017,05,1.035,2.439,2.308,0.01,1.67957,0.10027,0.002,0.012,-23.51,6.28,0.4243542435424354,0.44844020797227035,103.49999999999999,243.9,16.750473720953426,839.785,50.135,0.08617100990758472,0.17412722210323411,3.2285142377477886e-4,0.1398359836816252,0.00715856357535518,6.457028475495577e-5,0.4948738564065351,266.9060860877529,539.3416577425573,19.53408420692654,2165.6398792773293,110.86467409152567
PRIN,D11,2017-05-10T14:10:00Z,2017,05,2.606,0.2831,0.074,0.005,0.19037,0.01788,0.001,0.006,-28.28,7.99,9.205227834687388,35.21621621621622,521.1999999999999,56.620000000000005,10.647091722595079,190.37,17.88,0.21696777953542587,0.020211322909973586,1.6142571188738943e-4,0.015849637831987347,0.001276504604840437,3.2285142377477883e-5,10.734961808381172,1344.072000666056,125.20510316270436,12.416436080125658,490.9266822079761,39.538453630327695
COMO,D13,2017-05-10T20:00:00Z,2017,05,6.683,0.1796,0.03535533905932737,0.004,0.29422000000000004,0.02201,0.001,0.005,-25.33,5.41,37.21046770601336,189.02378474678792,1670.75,44.9,13.367560199909136,294.22,22.009999999999998,0.5564066272583466,0.012822160348397232,1.2914056950991153e-4,0.024495878777787035,0.0015713571785535803,3.2285142377477883e-5,43.394140467748656,4308.534718175007,99.28839865781397,15.588994731506725,758.7353492631756,48.6712172485186
BLUE,D11,2017-05-11T11:12:00Z,2017,05,0.9106,0.5397,0.459,0.005,0.82011,0.20609,0.003,0.008,-29.76,-3.43,1.6872336483231425,1.9838779956427013,182.11999999999998,107.93999999999998,3.979377941675967,273.37,68.69666666666666,0.07581383731579386,0.03853073463268366,1.6142571188738943e-4,0.06827991008242446,0.01471335760691083,9.685542713243366e-5,1.967619824499397,469.6515594038798,238.6901949025487,4.6406749503834215,704.9673116310049,151.91051283881868
REDB,D15,2017-05-11T16:44:00Z,2017,05,1.986,0.184,0.03535533905932737,0.0175,2.91574,0.10076,0.00149999999999999,0.019,-22.56,2.46,10.793478260869565,56.17256269745935,113.48571428571428,10.514285714285712,28.93747518856689,1943.8266666666796,67.17333333333379,0.1653484306052785,0.013136288998357965,5.649899916058631e-4,0.24275580717675468,0.007193546084100807,4.842771356621651e-5,12.587149279826825,292.65727368959404,23.250480882007974,33.74633377456136,5012.745580995233,148.54193093929325
HOPB,D01,2017-05-15T09:55:00Z,2017,05,3.333,0.1338,0.03535533905932737,0.0145,0.29056,0.02439999999999999,0.0025,0.017,-28.13,4.77,24.910313901345294,94.27147606779054,229.86206896551724,9.227586206896552,11.908196721311478,116.22399999999999,9.759999999999996,0.27749562900674385,0.009552366673805955,4.6813456447342936e-4,0.024191158105070353,0.0017419861497822513,8.071285594369472e-5,29.04993479445038,592.7689388175781,20.405172783066597,13.887112769578708,299.7187724585796,21.58251160134218
MCDI,D06,2017-05-15T10:49:00Z,2017,05,NA,NA,NA,NA,0.62372,0.05909,NA,0.009,-18.79,-2.63,NA,NA,NA,NA,10.555423929598918,NA,NA,NA,NA,NA,0.05192906502372826,0.004218604983222674,NA,NA,NA,NA,12.309534841552916,NA,NA
MAYF,D08,2017-05-15T14:20:00Z,2017,05,2.26,0.1187,0.03535533905932737,0.0075,1.78223,0.12804,0.00149999999999999,0.009,-28.52,9.14,19.039595619208086,63.922453019263905,301.3333333333333,15.826666666666668,13.919322086847862,1188.1533333333412,85.36000000000055,0.1881608525518275,0.00847433426144071,2.4213856783108413e-4,0.14838314878028475,0.009141143713857358,4.842771356621651e-5,22.203614673070323,777.079232925374,34.99787058851527,16.232448960992254,3064.0131002137136,188.75852359534645
TOMB,D08,2017-05-16T09:05:00Z,2017,05,4.645,0.3878,0.188,0.0115,0.99217,0.15119,NA,NA,-27.46,9.85,11.977823620422898,24.707446808510635,403.9130434782608,33.721739130434784,6.562404920960382,NA,NA,0.3867288319040879,0.02768615692153923,3.712791373409957e-4,0.08260511198068439,0.010793888769900764,NA,13.968310336463537,1041.6120729910624,74.56965430328313,7.652951938047796,NA,NA
FLNT,D03,2017-05-16T10:30:00Z,2017,05,2.488,0.943,0.86,0.0355,0.29928,0.03723,0.0035,0.039,-29.46,12.25,2.638388123011665,2.8930232558139535,70.08450704225352,26.56338028169014,8.038678485092667,85.50857142857143,10.637142857142857,0.2071434518358172,0.06732348111658457,0.0011461225544004648,0.024917159270668555,0.0026579567359177555,1.129979983211726e-4,3.0768381016588457,180.73412048345358,58.740211383241984,9.374554120447339,220.50974035705366,23.522157696661875
CUPE,D04,2017-05-16T12:10:00Z,2017,05,1.102,0.3209,0.251,0.0035,0.0242,NA,0.0015,0.005,-26.71,NA,3.43409161732627,4.390438247011953,314.8571428571429,91.68571428571428,NA,16.133333333333333,NA,0.09174922987261679,0.022909973584636256,1.129979983211726e-4,0.0020148197485638166,NA,4.842771356621683e-5,4.0047723989583766,811.9544703069806,202.7467205172924,NA,41.604684594677096,NA
BLWA,D08,2017-05-16T12:38:00Z,2017,05,3.135,0.4815,0.291,0.0115,1.63035,0.21283,0.0025,0.014,-32.83,8.18,6.510903426791277,10.77319587628866,272.6086956521739,41.869565217391305,7.660339237889396,652.14,85.13199999999999,0.2610107401548581,0.034375669308203044,3.712791373409957e-4,0.1357380734326867,0.015194545584350683,8.071285594369472e-5,7.592891874037584,703.0040578744847,92.58712879585052,8.933342078521086,1681.740434601615,188.2543419718712
CARI,D19,2017-05-16T12:48:00Z,2017,05,6.612,0.4112,0.26,0.003,1.98281,0.12388,0.038,0.041,-25.98,3.43,16.079766536964982,25.43076923076923,2204,137.06666666666666,16.00589279948337,52.17921052631579,3.2600000000000002,0.5504953792357007,0.02935675019633041,9.685542713243366e-5,0.16508284072933146,0.008844149353894482,0.0012268354103441596,18.75191823189314,5683.681292148864,303.0986601937127,18.665768082787743,134.55989233553456,7.208912686513886
ARIK,D10,2017-05-16T15:40:00Z,2017,05,5.944,0.3549,0.03535533905932737,0.0155,0.85354,0.11965,0.0015,0.017,-29.7,4.29,16.7483798253029,168.12170829491356,383.48387096774195,22.896774193548385,7.1336397826995395,569.0266666666666,79.76666666666667,0.49487969361418704,0.025337331334332837,5.004197068509072e-4,0.07106319207393223,0.008542157492682232,4.842771356621683e-5,19.531642345601345,988.929266451989,50.6321613386855,8.319115180773661,1467.4075408653177,176.38985745222627
REDB,D15,2017-05-16T15:43:00Z,2017,05,1.866,0.2045,0.03535533905932737,0.0165,2.00486,0.06971,0.00549999999999999,0.022,-22.25,1.54,9.124694376528119,52.77845014776392,113.0909090909091,12.393939393939393,28.760005738057668,364.5200000000006,12.674545454545477,0.1553575888768629,0.01459984293567502,5.327048492283852e-4,0.16691865789692784,0.0049767973156279,1.7756828307612804e-4,10.641045219551192,291.6391489619364,27.407002126642304,33.539372273164084,940.0251835817186,28.027512737137975
KING,D06,2017-05-17T13:10:00Z,2017,05,1.063,0.1252,0.03535533905932737,0.032,0.1103,0.01364,0.003,0.035,-26.71,9.47,8.490415335463258,30.066180336052007,33.21875,3.9125,8.086510263929618,36.766666666666666,4.546666666666666,0.0885022063108817,0.008938387948882702,0.0010331245560792923,0.009183248688702024,9.737988148782752e-4,9.685542713243366e-5,9.901361052687857,85.66460432103905,8.651800885271651,9.430334632159035,94.81398162795216,10.054148164013231
COMO,D13,2017-05-17T17:35:00Z,2017,05,6.245,0.1668,0.03535533905932737,0.003,0.17414,0.01371,0.011,0.014,-25.11,5.32,37.4400479616307,176.6352739403996,2081.6666666666665,55.6,12.701677607585703,15.83090909090909,1.2463636363636363,0.5199400549496296,0.01190833154851146,9.685542713243366e-5,0.014498376488219134,9.787963161276506e-4,3.5513656615225673e-4,43.66187259999677,5368.207754003275,122.9495537945313,14.812455103609436,40.82479212237268,2.7561124632488956
PRIN,D11,2017-05-18T09:59:00Z,2017,05,2.823,0.2382,0.055,0.005,0.18806,0.01671,0.001,0.006,-28.46,6.59,11.851385390428211,51.32727272727273,564.6,47.64,11.254338719329743,188.06,16.709999999999997,0.23503455166097748,0.01700578282287428,1.6142571188738943e-4,0.015657314128715346,0.001192974941100878,3.2285142377477883e-5,13.820860474875362,1455.9920406294232,105.34742343114158,13.124595990479705,484.96964782282913,36.9512058256586
CARI,D19,2017-05-21T21:39:00Z,2017,05,3.69,0.414,0.303,0.003,0.39745,0.02836,0.008,0.011,-26.44,8.5,8.91304347826087,12.178217821782178,1230,138,14.014456981664317,49.681250000000006,3.545,0.3072183831487803,0.02955665024630542,9.685542713243366e-5,0.03309050037465657,0.0020247019347469125,2.5828113901982307e-4,10.3942219632004,3171.92739988344,305.1625615763547,16.34339346783549,128.1181448255766,7.8391397158563585
MCDI,D06,2017-05-22T09:30:00Z,2017,05,3.051,0.8368,0.676,0.024,0.42628,0.05108,0.001,0.025,-23.4,-0.29,3.646032504780115,4.513313609467455,127.125,34.86666666666667,8.345340642129992,426.28,51.08,0.2540171509449672,0.05974155779253231,7.748434170594693e-4,0.035490800099908425,0.003646748054544157,3.2285142377477883e-5,4.251933835189,327.8303013903922,77.10145879441232,9.73217770163307,1099.2920422945635,112.95437424145072
WLOU,D13,2017-05-22T11:36:00Z,2017,05,2.389,0.07071067811865475,0.03535533905932737,0.003,0.1685,0.00923,0.002,0.005,-24.93,-2.53,33.78556200509324,67.5711240101865,796.3333333333333,23.570226039551585,18.255687973997833,84.25,4.615,0.1989010074098743,0.005048238603459324,9.685542713243366e-5,0.0140288069269836,6.589562361676305e-4,6.457028475495577e-5,39.400080509977606,2053.5866011711487,52.121380834516366,21.289436470883995,217.26413287819503,10.205255229528094
BLUE,D11,2017-05-22T12:00:00Z,2017,05,2.736,0.6347,0.371,0.055,0.83805,0.09705,0.003,0.058,-22.26,7.13,4.310697967543722,7.374663072776281,49.74545454545455,11.540000000000001,8.635239567233384,279.34999999999997,32.35,0.22779119140787615,0.045313057756835876,0.0017756828307612838,0.06977354092082258,0.006928678517883915,9.685542713243366e-5,5.027054069718167,128.28371568486466,25.51866638109517,10.070252320226295,720.3885521605195,71.53629613764545
LECO,D07,2017-05-22T16:22:00Z,2017,05,1.037,0.2151,0.146,0.003,0.47344,0.06103,0.019,0.022,-27.73,2.55,4.821013482101348,7.102739726027397,345.66666666666663,71.7,7.757496313288547,24.917894736842108,3.212105263157895,0.08633752393639164,0.015356607410580427,9.685542713243366e-5,0.03941720089917576,0.004357107160705362,6.134177051720798e-4,5.62217432718288,891.4061554685982,158.55185264510604,9.046644813939945,64.25833582374052,7.103001957667783
TOMB,D08,2017-05-23T09:46:00Z,2017,05,4.132,0.5446,0.322,0.014,0.84592,0.13577,0.035,0.049,-27.12,9.63,7.587219977965479,12.832298136645962,295.1428571428571,38.9,6.230536937467776,24.169142857142855,3.879142857142857,0.34401798351511115,0.03888055972013993,4.519919932846904e-4,0.07042877362417785,0.009693010637538375,0.0011299799832117262,8.848071786808964,761.1152158140752,86.02046119797244,7.265933800941733,62.32745240672241,8.578037471060387
PRIN,D11,2017-05-23T10:36:00Z,2017,05,2.438,0.2261,0.054,0.015,0.10107,0.01337,0.001,0.016,-28.52,6.91,10.782839451570103,45.14814814814815,162.53333333333336,15.073333333333334,7.559461480927449,101.07,13.37,0.20298060111564403,0.01614192903548226,4.8427713566216827e-4,0.008414786445758056,9.545227386306847e-4,3.2285142377477883e-5,12.574742502551198,419.14140926373057,33.3320073296685,8.815700354953858,260.63959537091006,29.565387306346828
OKSR,D18,2017-05-23T10:57:00Z,2017,05,11.85,0.291,0.03535533905932737,0.004,0.46146,0.04427,0.00499999999999999,0.009,-26.33,5.13,40.72164948453609,335.16861428242356,2962.5,72.75,10.42376327083804,92.29200000000019,8.854000000000017,0.9865956206810425,0.020775326622403084,1.2914056950991153e-4,0.03841978186662227,0.0031605625758549297,1.614257118873891e-4,47.488813948039045,7639.703188743652,160.87374170057828,12.15599468275984,238.0028647073521,19.579053044906157
CUPE,D04,2017-05-23T11:27:00Z,2017,05,1.079,0.3916,0.259,0.008,0.0395,NA,9.999999999999992e-4,0.009,-25.48,NA,2.7553626149131767,4.166023166023166,134.875,48.95,NA,39.500000000000036,NA,0.08983431854133711,0.027957449846505323,2.5828113901982307e-4,0.0032886520689368085,NA,3.2285142377477856e-5,3.2132515316866925,347.816022812422,108.244256443207,NA,101.8627091832488,NA
POSE,D02,2017-05-23T12:45:00Z,2017,05,1.195,0.4903,0.4,0.018,1.3438599999999998,0.0861,0.019,0.037,-28.01,3.07,2.4372832959412607,2.9875,66.3888888888889,27.23888888888889,15.608130081300812,70.72947368421052,4.531578947368421,0.09949213221213889,0.035003926608124514,5.811325627946019e-4,0.11188577137623845,0.0061469265367316344,6.134177051720798e-4,2.8423134731703636,171.20385017437724,60.23397904222493,18.20190475803684,182.39736224250578,10.02078434466977
BLWA,D08,2017-05-23T13:30:00Z,2017,05,2.733,0.4265,0.217,0.003,0.8884500000000001,0.13071000000000002,0.03,0.033,-29.29,11.56,6.4079718640093795,12.59447004608295,911,142.16666666666666,6.79710810190498,29.615000000000002,4.357000000000001,0.22754142036466576,0.03044906118369387,9.685542713243366e-5,0.07396969444675716,0.009331762690083532,9.685542713243365e-4,7.4728550411439,2349.2893181250524,314.37640703457794,7.926658328480815,76.37124385979521,9.634733918754911
WALK,D07,2017-05-23T14:00:00Z,2017,05,0.4187,0.07071067811865475,0.03535533905932737,0.007,0.21602,0.01305,0.00199999999999999,0.009,-27.6,-0.08,5.9213121856561495,11.8426243713123,59.81428571428572,10.101525445522107,16.553256704980843,108.01000000000053,6.525000000000033,0.03485971193073017,0.005048238603459324,2.259959966423452e-4,0.017985180251436184,9.316770186335405e-4,6.457028475495546e-5,6.905321770417591,154.24924533463374,22.337734643364158,19.304093469874836,278.53648655399354,14.42888198757771
REDB,D15,2017-05-23T16:42:00Z,2017,05,1.43,0.07071067811865475,0.03535533905932737,0.014,1.59916,0.05188,0.00399999999999999,0.018,-22.55,7.35,20.22325394193526,40.446507883870524,102.14285714285714,5.050762722761053,30.824209714726287,399.790000000001,12.970000000000034,0.1190575305969528,0.005048238603459324,4.519919932846904e-4,0.1331412871534427,0.003703862354537018,1.291405695099112e-4,23.583974520413552,263.40628233642974,11.168867321682079,35.94660773242621,1030.9795570726862,28.680858142357472
LEWI,D02,2017-05-24T09:20:00Z,2017,05,1.157,2.464,2.349,0.02,2.01708,0.12891,0.004,0.024,-23.51,3.84,0.4695616883116883,0.49255002128565345,57.85,123.2,15.64719571794275,504.27,32.2275,0.09632836566480728,0.175912043978011,6.457028475495577e-4,0.16793605861293817,0.009203255515099594,1.2914056950991153e-4,0.5475939195888618,149.18373990508704,272.43498250874563,18.247462361270845,1300.4128698692869,71.2654090811737
GUIL,D04,2017-05-24T11:57:00Z,2017,05,0.8896,0.4267,0.34,0.019,0.14092,0.01639999999999999,0.005,0.024,-25.47,12.06,2.084837122099836,2.616470588235294,46.821052631578944,22.457894736842107,8.592682926829273,28.183999999999997,3.279999999999998,0.07406544001332113,0.030463339758692087,6.134177051720798e-4,0.011732578469736075,0.001170843149853644,1.6142571188738943e-4,2.4312974414497046,120.74225994592678,49.66165714135414,10.020623574731298,72.68097710432103,7.253139144713353
KING,D06,2017-05-24T14:50:00Z,2017,05,0.7833,0.1243,0.051,0.011,0.06712,0.00778,0.002,0.013,-24.51,10.31,6.301689460981497,15.358823529411765,71.20909090909092,11.3,8.627249357326479,33.56,3.8899999999999997,0.06521521938223296,0.008874134361390734,3.5513656615225673e-4,0.005588210806760471,5.554365674305705e-4,6.457028475495577e-5,7.348910522018802,183.63420046775306,24.98794888270151,10.060934289240862,86.54462076429941,8.602046119797246
PRIN,D11,2017-05-25T09:35:00Z,2017,05,2.298,0.2281,0.086,0.008,0.15778,0.01698999999999999,9.999999999999992e-4,0.009,-28.14,7.79,10.074528715475669,26.720930232558143,287.25,28.5125,9.286639199529139,157.78000000000014,16.990000000000006,0.19132461909915913,0.01628471478546441,2.5828113901982307e-4,0.013136291732578471,0.0012129649460983789,3.2285142377477856e-5,11.748723979491109,740.7610939971694,63.05034447062184,10.829902195304692,406.8835001248859,37.57037624045122
COMO,D13,2017-05-25T16:10:00Z,2017,05,5.348,0.1663,0.03535533905932737,0.005,0.27958,0.02023,0.001,0.006,-25.55,8.51,32.15874924834636,151.26428263142628,1069.6,33.26,13.820069204152247,279.58,20.23,0.4452585130297228,0.011872635111015922,1.6142571188738943e-4,0.023276996086920326,0.0014442778610694654,3.2285142377477883e-5,37.50292238128278,2758.2874365165267,73.54859998572142,16.116702134923035,720.9816767962702,44.735062468765626
OKSR,D18,2017-05-28T20:00:00Z,2017,05,7.774,0.2209,0.03535533905932737,0.015,0.27304,0.0258,0.014,0.029,-27.03,6.22,35.19239474875509,219.88192467776886,518.2666666666667,14.726666666666668,10.582945736434109,19.502857142857142,1.8428571428571427,0.6472400299725253,0.015770686085528667,4.8427713566216827e-4,0.022732495212721675,0.001841936174769758,4.519919932846904e-4,41.040702126868084,1336.5075125579333,32.56541538754433,12.341630249790407,50.29402190848865,4.075152219808463
WLOU,D13,2017-05-30T10:56:00Z,2017,05,2.681,0.1256,0.03535533905932737,0.013,0.11432,0.00901,0.002,0.015,-23.67,3.21,21.345541401273888,75.83013121444537,206.23076923076925,9.661538461538461,12.688124306326303,57.160000000000004,4.505,0.22321205561568566,0.008966945098879131,4.1970685090721247e-4,0.009517941886603948,6.432498036695939e-4,6.457028475495577e-5,24.892764832873482,531.8284777415575,21.36478134559094,14.796649501183294,147.40436599783536,9.962009709431001
GUIL,D04,2017-05-30T11:12:00Z,2017,05,0.7498,0.4263,0.384,0.028,0.11966,0.01392,0.001,0.029,-25.21,14.21,1.7588552662444288,1.9526041666666667,26.77857142857143,15.225,8.596264367816092,119.66,13.92,0.062426109399716934,0.030434782608695657,9.039839865693808e-4,0.009962534343518443,9.937888198757764e-4,3.2285142377477883e-5,2.0511435945621277,69.05665401952972,33.66739130434783,10.024800183165434,308.57953875614027,30.7816149068323
WALK,D07,2017-05-30T12:45:00Z,2017,05,0.406,0.07071067811865475,0.054,0.022,NA,NA,0.005,0.027,NA,NA,5.741707063234767,7.518518518518519,18.454545454545457,3.214121732666125,NA,NA,NA,0.03380234784780618,0.005048238603459324,7.102731323045135e-4,NA,NA,1.6142571188738943e-4,6.69586968901252,47.59063282899767,7.107461022888596,NA,NA,NA
KING,D06,2017-05-30T15:00:00Z,2017,05,0.865,0.1648,0.09,0.024,0.11679,0.0161,0.001,0.025,-26.21,5.97,5.24878640776699,9.61111111111111,36.041666666666664,6.866666666666666,7.254037267080745,116.79,16.099999999999998,0.07201731745899594,0.011765545798529307,7.748434170594693e-4,0.009723586712180503,0.0011494252873563218,3.2285142377477883e-5,6.121034985729102,92.94434962395583,15.184417315151947,8.459520439597037,301.1783748230789,35.60229885057471
REDB,D15,2017-05-30T18:00:00Z,2017,05,1.119,0.1181,0.03535533905932737,0.006,1.3760899999999998,0.107,0.002,0.008,-23.24,3.7,9.47502116850127,31.650099525909873,186.5,19.683333333333334,12.860654205607474,688.0449999999998,53.5,0.09316459911747565,0.008431498536446064,1.9371085426486733e-4,0.11456914495046208,0.007639037624045121,6.457028475495577e-5,11.049589668403737,480.94671551078176,43.526205944646726,14.99785059178619,1774.3323478478064,118.30577568358679
PRIN,D11,2017-05-30T22:54:00Z,2017,05,2.704,0.2493,0.063,0.018,0.10716,0.01384,0.001,0.019,-28.45,9.3,10.846369835539512,42.920634920634924,150.22222222222226,13.850000000000001,7.742774566473989,107.16,13.84,0.22512696694696532,0.01779824373527522,5.811325627946019e-4,0.00892182166347515,9.880773898764904e-4,3.2285142377477883e-5,12.648830429306631,387.39348190085025,30.62682230313415,9.029476592506965,276.3445042044793,30.604709074034417
HOPB,D01,2017-05-31T09:30:00Z,2017,05,2.583,0.1861,0.03535533905932737,0.008,0.24564,0.0211,0.00299999999999999,0.011,-28.36,4.6,13.87963460505105,73.0582726321941,322.875,23.2625,11.64170616113744,81.88000000000027,7.033333333333357,0.21505286820414624,0.013286214035839223,2.5828113901982307e-4,0.020451253018066776,0.0015063896623117015,9.685542713243334e-5,16.186166173753232,832.6309424694032,51.44089919326051,13.576336541424705,211.1523703272008,15.55297113348093
BLUE,D11,2017-05-31T09:40:00Z,2017,05,1.392,0.5215,0.423,0.003,0.33165,0.04155,0.001,0.004,-24.25,8.12,2.6692233940556087,3.2907801418439715,463.99999999999994,173.83333333333331,7.981949458483755,331.65,41.55,0.11589376404962119,0.037231384307846074,9.685542713243366e-5,0.02761218882690867,0.0029663739558792035,3.2285142377477883e-5,3.1127976089032487,1196.5644825576555,384.40163251707475,9.308397807425022,855.2599367246692,91.88046690940246
MCDI,D06,2017-05-31T10:15:00Z,2017,05,2.759,0.6985,0.546,0.047,0.40866,0.05097,0.00499999999999999,0.052,-21.13,5.43,3.9498926270579813,5.053113553113553,58.702127659574465,14.861702127659575,8.01765744555621,81.73200000000017,10.194000000000022,0.2297061027391558,0.04986792318126652,0.0015174016917414606,0.0340238115061194,0.0036388948382951388,1.614257118873891e-4,4.6062897366748095,151.38120906899172,32.864022396096786,9.350039783523922,210.77070751810885,22.54222574427077
CARI,D19,2017-05-31T12:31:00Z,2017,05,3.461,0.4103,0.336,0.005,0.32918000000000003,0.02266,0.012,0.017,-26.6,6.36,8.435291250304655,10.300595238095237,692.1999999999999,82.06,14.52691968225949,27.43166666666667,1.8883333333333332,0.28815252685038717,0.02929249660883844,1.6142571188738943e-4,0.02740654400133212,0.0016177625472977798,3.8742170852973466e-4,9.837076391892207,1785.0472733327783,181.46115799243236,16.941017732862267,70.74085782477175,4.175714761666786
ARIK,D10,2017-05-31T17:19:00Z,2017,05,5.915,0.3579,0.03535533905932737,0.003,1.42671,0.2514,0.002,0.005,-29.34,0.25,16.526962838781785,167.30146442873718,1971.6666666666667,119.3,5.675059665871121,713.3549999999999,125.7,0.49246524019648663,0.02555150995930606,9.685542713243366e-5,0.11878361501956541,0.01794816877275648,6.457028475495577e-5,19.27343006267725,5084.539449948658,263.8108231598486,6.618146760457647,1839.6018458080096,277.9632897836796
MCDI,D06,2017-06-05T14:35:00Z,2017,06,3.041,0.5926,0.438,0.009,0.47838,0.06552,0.002,0.011,-24.4,0.59,5.131623354708066,6.942922374429224,337.8888888888889,65.84444444444445,7.301282051282052,239.19,32.76,0.2531845808009325,0.042307417719711575,2.9056628139730094e-4,0.039828490550328874,0.004677661169415292,6.457028475495577e-5,5.984401659262,871.3488006364537,145.60332849448292,8.514616409317103,616.8238331529433,72.44293853073464
COMO,D13,2017-06-05T17:00:00Z,2017,06,6.399,0.1533,0.03535533905932737,0.015,NA,NA,0.002,0.017,NA,NA,41.74168297455969,180.99105171250875,426.6,10.22,NA,NA,NA,0.532761635167763,0.010944527736131934,4.8427713566216827e-4,NA,NA,6.457028475495577e-5,48.67835762423259,1100.117259179086,22.599720139930035,NA,NA,NA
REDB,D15,2017-06-06T15:14:00Z,2017,06,3.374,0.1433,0.03535533905932737,0.011,1.05213,0.07011,0.001,0.012,-24.54,6.01,23.545010467550593,95.43113118893648,306.72727272727275,13.02727272727273,15.006846384253315,1052.1299999999999,70.11,0.2809091665972859,0.010230598986221176,3.5513656615225673e-4,0.08759720256431605,0.005005354465624332,3.2285142377477883e-5,27.457743869701204,790.9891387440302,28.807506636292246,17.500699134479742,2713.2357522271254,155.03584921824805
KING,D06,2017-06-06T15:20:00Z,2017,06,0.9573,0.1629,0.084,0.017,0.07676000000000001,0.00848,0.00199999999999999,0.019,-25.17,10.7,5.876611418047883,11.39642857142857,56.311764705882354,9.582352941176469,9.051886792452832,38.380000000000194,4.240000000000021,0.07970193988843562,0.011629899336046263,5.488474204171241e-4,0.006390808425609859,0.00060541157992432355,6.457028475495546e-5,6.853192584513921,145.21693447672968,21.18967659027629,10.556138398292134,98.97445008742038,9.376009138288044
LECO,D07,2017-06-06T15:45:00Z,2017,06,1.288,0.2413,0.199,0.006,1.24519,0.0713,0.016,0.022,-27.74,1.78,5.337753833402404,6.472361809045226,214.66666666666666,40.21666666666666,17.464095371669003,77.824375,4.45625,0.10723503455166099,0.017227100735346612,1.9371085426486733e-4,0.10367080176504873,0.0050903119868637116,5.165622780396461e-4,6.224787107190698,553.5829933671912,88.93203636277099,20.36629621771441,200.6937133669137,9.854207717569787
PRIN,D11,2017-06-06T16:01:00Z,2017,06,3.195,0.3448,0.107,0.012,0.22377,0.02229,0.002,0.014,-20.09,12.64,9.266241299303944,29.859813084112147,266.25,28.73333333333333,10.039030955585464,111.88499999999999,11.145,0.2660061610190659,0.024616263296922968,3.8742170852973466e-4,0.01863042211306303,0.0015913471835510818,6.457028475495577e-5,10.806114551606889,686.6062359503788,63.538678279907664,11.70732716633799,288.5293472650071,24.645193831655604
ARIK,D10,2017-06-06T16:20:00Z,2017,06,6.635,0.3732,0.03535533905932737,0.022,0.66137,0.05391,0.002,0.024,-29.93,5.46,17.778670953912112,187.66613972690973,301.5909090909091,16.963636363636365,12.268039324800593,330.685,26.955,0.5524102905669803,0.026643820946669523,7.102731323045135e-4,0.05506369161601866,0.0038487898907689014,6.457028475495577e-5,20.733148285025973,777.7434700009841,37.512077727370084,14.306754377027886,852.771392057281,59.60620903833798
MAYF,D08,2017-06-06T16:20:00Z,2017,06,3.879,0.135,0.03535533905932737,0.007,2.51335,0.17526,0.00399999999999999,0.011,-28.56,6.24,28.73333333333333,109.71468816890474,554.1428571428571,19.28571428571429,14.340693826315189,628.3375000000016,43.81500000000011,0.32295395887103495,0.009638038123795246,2.259959966423452e-4,0.209254017150945,0.012512315270935962,1.291405695099112e-4,33.50826742153026,1429.0251317244908,42.64694183520485,16.723844677811744,1620.3584818083466,96.88911330049287
